@RELATION P1Mario-data-training-T3Original

@ATTRIBUTE MergedObs[7][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][11] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE distanceEnemy NUMERIC
@ATTRIBUTE distanceCoin NUMERIC
@ATTRIBUTE isOnGround {Ground, Air}
@ATTRIBUTE isEnemy {Enemy, NoEnemy}
@ATTRIBUTE isEnemyBelow {Enemy, NoEnemy}
@ATTRIBUTE isCoin {Coin, NoCoin}
@ATTRIBUTE action {move, jump, move_jump, still}
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE futureReward NUMERIC

@data
0,0,2,2,2,-24,0,1414,707,Air,NoEnemy,NoEnemy,Coin,move,301,333
0,0,2,2,2,-24,0,1414,707,Ground,NoEnemy,NoEnemy,Coin,move,301,333
0,0,2,0,2,-24,0,1414,707,Ground,NoEnemy,NoEnemy,NoCoin,move,317,365
0,0,2,2,2,1,-24,1414,608,Air,NoEnemy,Enemy,Coin,move,413,493
0,0,2,2,2,-24,-24,1414,608,Air,NoEnemy,NoEnemy,Coin,move,445,493
0,0,2,2,2,-24,-24,1414,608,Ground,NoEnemy,NoEnemy,Coin,move,445,493
0,0,2,0,2,-24,-24,1414,608,Ground,NoEnemy,NoEnemy,NoCoin,move,461,493
0,0,0,0,0,-24,1,1414,600,Ground,Enemy,NoEnemy,NoCoin,move,557,567
0,0,0,0,0,-24,1,1414,600,Ground,Enemy,NoEnemy,NoCoin,move,557,567
0,0,0,0,-60,1,0,1414,670,Ground,NoEnemy,Enemy,NoCoin,move,557,567
0,0,0,0,-60,-60,-60,1414,761,Air,NoEnemy,NoEnemy,NoCoin,move_jump,557,567
0,0,0,0,-60,-60,-60,1414,761,Air,NoEnemy,NoEnemy,NoCoin,move_jump,567,567
0,0,2,2,2,-24,-24,1414,400,Air,NoEnemy,NoEnemy,Coin,move,567,647
0,0,0,0,0,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,647,647
0,0,0,0,0,-60,-60,1414,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,647,647
0,0,0,0,0,-60,-60,1414,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,647,647
0,0,0,0,0,1,0,1414,943,Air,NoEnemy,Enemy,NoCoin,move_jump,647,647
0,0,0,2,2,0,2,1414,700,Air,NoEnemy,NoEnemy,Coin,move,647,743
0,0,0,2,2,0,2,1414,700,Air,NoEnemy,NoEnemy,Coin,move,647,743
0,0,0,0,0,0,2,1414,600,Air,NoEnemy,NoEnemy,NoCoin,move,647,743
0,0,0,2,2,2,2,1414,700,Air,NoEnemy,NoEnemy,Coin,move,663,743
0,0,2,1,0,-24,-24,1414,800,Ground,Enemy,NoEnemy,NoCoin,still,711,743
0,0,2,1,0,-24,-24,1414,800,Ground,Enemy,NoEnemy,NoCoin,still,711,743
0,0,2,1,0,-24,-24,1414,800,Ground,Enemy,NoEnemy,NoCoin,jump,727,743
0,0,0,0,0,1,0,1414,700,Air,NoEnemy,Enemy,NoCoin,move,743,743
0,0,0,0,-60,0,0,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move,743,743
0,0,0,0,-60,-24,0,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move,743,743
0,0,0,0,2,1,-24,1414,728,Air,NoEnemy,Enemy,NoCoin,move,743,775
0,0,2,2,2,-24,0,1414,707,Air,NoEnemy,NoEnemy,Coin,move,743,791
0,0,2,2,2,-24,0,1414,707,Air,NoEnemy,NoEnemy,Coin,move,743,791
0,0,2,2,2,-24,0,1414,707,Ground,NoEnemy,NoEnemy,Coin,move,743,791
0,0,2,0,2,-24,0,1414,707,Ground,NoEnemy,NoEnemy,NoCoin,move,759,807
0,0,0,0,0,-24,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,871,881
0,0,0,0,0,-24,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,still,871,881
0,0,0,0,0,1,-60,1414,1414,Ground,NoEnemy,Enemy,NoCoin,still,871,881
0,0,0,-60,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,jump,871,881
0,0,0,-60,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,jump,881,881
0,0,0,0,0,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,still,881,881
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,881,977
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,881,977
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,881,977
0,0,2,0,-24,-60,-60,1414,223,Air,NoEnemy,NoEnemy,NoCoin,move,913,977
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,still,-1,-1
0,0,0,0,0,-60,1,1414,728,Ground,Enemy,NoEnemy,NoCoin,move,-1,9
0,0,0,0,0,1,0,1414,632,Air,NoEnemy,Enemy,NoCoin,move,-1,9
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,9,147
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,9,147
0,0,2,2,2,-24,-24,1414,141,Air,NoEnemy,NoEnemy,Coin,move,9,147
0,0,2,2,2,-24,1,1414,223,Ground,Enemy,NoEnemy,Coin,move,73,147
0,0,2,2,0,1,0,1414,223,Ground,NoEnemy,Enemy,Coin,move,105,147
0,0,2,0,-24,-60,-60,1414,316,Air,NoEnemy,NoEnemy,NoCoin,move,105,147
0,0,2,0,-24,-60,-60,1414,316,Air,NoEnemy,NoEnemy,NoCoin,move,105,147
0,0,0,0,-24,-60,-60,1414,761,Air,NoEnemy,NoEnemy,NoCoin,move,147,147
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,147,195
0,0,2,2,2,0,1,1414,141,Ground,Enemy,NoEnemy,Coin,move,179,211
0,0,-62,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,301,259
-62,0,0,0,1,-60,-60,1414,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,301,259
-62,0,0,1,0,-60,-60,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,301,259
-62,0,0,1,0,-60,-60,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,301,259
0,-62,-62,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,259,259
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,-1,-1
0,0,0,0,0,-60,1,1414,1029,Ground,Enemy,NoEnemy,NoCoin,move,9,9
0,0,0,0,0,1,-60,1414,984,Ground,NoEnemy,Enemy,NoCoin,move,9,9
0,0,0,2,2,0,2,1414,412,Air,NoEnemy,NoEnemy,Coin,move,19,147
0,0,0,2,2,0,2,1414,412,Air,NoEnemy,NoEnemy,Coin,move,19,147
0,0,0,2,2,0,2,1414,412,Air,NoEnemy,NoEnemy,Coin,move,19,163
0,0,0,0,2,-24,-24,1414,538,Air,NoEnemy,NoEnemy,NoCoin,move,51,179
0,0,0,1,0,-60,-60,1414,600,Air,Enemy,NoEnemy,NoCoin,move_jump,195,205
0,0,0,0,1,1,1,1414,1414,Air,Enemy,Enemy,NoCoin,move_jump,205,215
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,215,173
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,215,173
0,0,0,1,0,-60,-60,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,215,173
0,0,2,2,2,-24,-24,1414,806,Air,NoEnemy,NoEnemy,Coin,move,173,269
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,still,269,289
0,0,0,0,0,0,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,still,279,289
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,jump,279,289
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,jump,279,289
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,still,279,289
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,319,383
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,319,383
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,319,383
0,0,0,0,2,-24,-24,1414,223,Air,NoEnemy,NoEnemy,NoCoin,move,351,393
0,0,0,0,0,-24,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,383,393
0,0,0,0,0,1,0,1414,1414,Ground,NoEnemy,Enemy,NoCoin,move,383,403
0,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,383,403
0,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,393,403
0,0,-62,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,393,403
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,403,413
0,0,2,2,2,0,-24,1414,600,Air,NoEnemy,NoEnemy,Coin,move,413,541
0,0,2,2,2,0,-24,1414,600,Air,NoEnemy,NoEnemy,Coin,move,413,541
0,0,0,2,2,0,2,1414,500,Air,NoEnemy,NoEnemy,Coin,move,413,541
0,0,0,0,2,-24,-24,1414,600,Air,NoEnemy,NoEnemy,NoCoin,move,477,541
0,0,-85,-85,-85,1,-85,1414,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,499,499
0,0,0,-85,-85,0,-85,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,499,499
0,0,0,-85,-85,0,-85,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,499,499
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,499,509
0,0,0,1,0,0,-60,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,509,519
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,509,519
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,still,-1,-1
0,0,2,2,2,-24,1,1414,509,Air,Enemy,NoEnemy,Coin,move,-1,73
0,0,2,2,2,-24,1,1414,509,Air,Enemy,NoEnemy,Coin,move,-1,73
0,0,2,2,2,1,-24,1414,700,Ground,NoEnemy,Enemy,Coin,move,31,105
0,0,2,-24,-24,-60,-60,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move,41,105
0,0,2,0,2,0,-24,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move,57,105
0,0,0,2,2,0,0,1414,900,Air,NoEnemy,NoEnemy,Coin,move,57,137
0,0,0,0,-60,1,0,1414,761,Air,NoEnemy,Enemy,NoCoin,move,169,179
0,0,-60,-60,-60,-60,-60,1414,824,Air,NoEnemy,NoEnemy,NoCoin,move,179,179
0,0,0,-60,-60,0,-60,1414,728,Air,NoEnemy,NoEnemy,NoCoin,move,179,179
-24,0,0,2,2,0,2,1414,400,Air,NoEnemy,NoEnemy,Coin,move,195,243
0,0,0,1,0,-60,-60,1414,860,Ground,Enemy,NoEnemy,NoCoin,move_jump,259,269
0,0,0,1,0,-60,-60,1414,860,Air,Enemy,NoEnemy,NoCoin,move_jump,259,269
0,0,0,0,0,1,0,1414,640,Air,NoEnemy,Enemy,NoCoin,move,259,269
0,0,0,0,0,-60,0,1414,707,Air,NoEnemy,NoEnemy,NoCoin,move,259,269
0,0,0,0,0,0,0,1414,640,Air,NoEnemy,NoEnemy,NoCoin,move,269,269
0,0,0,0,2,1,0,1414,707,Air,NoEnemy,Enemy,NoCoin,move,269,343
0,0,2,2,2,0,1,1414,700,Air,Enemy,NoEnemy,Coin,move,269,343
0,0,2,2,2,0,1,1414,700,Air,Enemy,NoEnemy,Coin,move,269,343
0,0,2,0,-24,-60,-60,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move,279,343
0,0,0,0,2,0,0,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move,311,343
0,0,-24,2,2,0,2,1414,600,Air,NoEnemy,NoEnemy,Coin,move,311,343
0,0,0,0,2,1,0,1414,700,Air,NoEnemy,Enemy,NoCoin,move,343,353
0,0,0,-24,0,-60,-60,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move,353,353
0,0,0,0,2,0,-24,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move,353,353
-24,0,2,2,0,0,0,1414,700,Ground,NoEnemy,NoEnemy,Coin,move,353,385
0,0,0,1,-60,-60,-60,1414,943,Ground,Enemy,NoEnemy,NoCoin,move,417,375
0,0,0,1,-60,-60,-60,1414,943,Ground,Enemy,NoEnemy,NoCoin,move,417,375
0,0,0,0,-60,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,471,429
0,0,-60,-60,-60,0,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,471,429
0,0,-60,-60,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,471,429
0,0,-60,-60,-60,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,429,439
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,429,439
0,0,0,2,2,0,0,1414,600,Air,NoEnemy,NoEnemy,Coin,move,497,545
0,0,0,2,2,0,0,1414,600,Air,NoEnemy,NoEnemy,Coin,move,497,545
0,0,0,0,2,0,0,1414,600,Air,NoEnemy,NoEnemy,NoCoin,move,513,545
0,0,0,2,2,0,2,1414,600,Air,NoEnemy,NoEnemy,Coin,move,513,545
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,577,597
0,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,587,597
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,587,597
0,0,0,0,0,0,1,1414,1414,Air,Enemy,NoEnemy,NoCoin,move,587,597
0,0,0,0,0,1,-24,1414,905,Air,NoEnemy,Enemy,NoCoin,move,587,597
0,0,2,2,2,-24,-24,1414,608,Ground,NoEnemy,NoEnemy,Coin,move,597,661
0,0,2,2,2,-24,-24,1414,608,Ground,NoEnemy,NoEnemy,Coin,move,597,661
0,0,2,2,2,-24,-24,1414,608,Ground,NoEnemy,NoEnemy,Coin,move,597,661
0,0,2,0,2,-24,-24,1414,608,Ground,NoEnemy,NoEnemy,NoCoin,move,613,677
0,0,0,0,0,1,-24,1414,707,Air,NoEnemy,Enemy,NoCoin,move,709,709
0,0,0,0,0,-24,-24,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move,709,709
0,0,0,0,0,-24,-24,1414,700,Ground,NoEnemy,NoEnemy,NoCoin,move,709,709
0,0,0,0,0,-24,1,1414,860,Ground,Enemy,NoEnemy,NoCoin,move,709,709
0,0,0,0,0,-24,1,1414,860,Ground,Enemy,NoEnemy,NoCoin,move_jump,709,709
0,0,0,0,0,-24,1,1414,860,Air,Enemy,NoEnemy,NoCoin,move_jump,709,725
0,0,2,2,2,-24,-24,1414,707,Air,NoEnemy,NoEnemy,Coin,move,709,741
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,741,761
0,0,0,0,-60,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,751,761
0,0,0,-60,-60,0,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,751,761
0,0,-60,-60,-60,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,751,761
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,still,-1,-1
0,0,0,0,0,1,0,1414,721,Air,NoEnemy,Enemy,NoCoin,move,-1,9
0,0,0,0,-60,0,1,1414,640,Air,Enemy,NoEnemy,NoCoin,move_jump,9,9
0,0,0,2,2,0,2,1414,600,Air,NoEnemy,NoEnemy,Coin,move,9,73
0,0,0,2,2,0,2,1414,600,Air,NoEnemy,NoEnemy,Coin,move,9,73
0,0,0,2,2,0,2,1414,600,Air,NoEnemy,NoEnemy,Coin,move,9,73
0,0,0,0,2,-24,-24,1414,700,Ground,NoEnemy,NoEnemy,NoCoin,move,41,73
0,0,0,0,0,1,0,1414,806,Air,NoEnemy,Enemy,NoCoin,move,73,83
0,0,0,0,1,-60,-60,1414,824,Air,NoEnemy,NoEnemy,NoCoin,move,83,83
0,0,0,0,0,0,0,1414,806,Air,NoEnemy,NoEnemy,NoCoin,move,83,83
0,0,0,0,0,1,0,1414,608,Air,NoEnemy,Enemy,NoCoin,move,83,83
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,83,147
0,0,0,2,2,0,2,1414,100,Air,NoEnemy,NoEnemy,Coin,move,83,147
0,0,0,0,2,0,0,1414,200,Air,NoEnemy,NoEnemy,NoCoin,move,115,147
0,0,2,2,0,-24,-24,1414,141,Air,NoEnemy,NoEnemy,Coin,move,115,147
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,147,147
0,0,0,0,0,0,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,147,147
0,0,0,-60,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,147,147
0,0,0,0,0,1,0,1414,1063,Air,NoEnemy,Enemy,NoCoin,move,147,157
0,0,0,2,0,2,2,1414,700,Air,NoEnemy,NoEnemy,Coin,move,173,221
0,0,0,2,0,2,2,1414,700,Air,NoEnemy,NoEnemy,Coin,move,173,221
0,0,2,2,0,-24,-24,1414,800,Air,NoEnemy,NoEnemy,Coin,move,189,221
0,0,0,0,0,-24,0,1414,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,221,221
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,221,231
0,0,0,-60,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,231,231
0,0,0,0,0,0,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,231,231
0,0,0,0,-24,1,-60,1414,728,Air,NoEnemy,Enemy,NoCoin,move,231,257
0,0,2,2,2,0,-24,1414,608,Air,NoEnemy,NoEnemy,Coin,move,241,273
0,0,2,2,2,0,-24,1414,608,Air,NoEnemy,NoEnemy,Coin,move,241,273
0,0,2,2,2,0,-24,1414,608,Air,NoEnemy,NoEnemy,Coin,move,241,273
0,0,2,-24,-24,-60,-60,1414,707,Air,NoEnemy,NoEnemy,NoCoin,move,241,273
0,0,0,0,0,1,0,1414,854,Air,NoEnemy,Enemy,NoCoin,move,337,337
0,0,0,0,0,0,0,1414,824,Air,NoEnemy,NoEnemy,NoCoin,move,337,337
0,0,0,0,-24,-60,-60,1414,921,Air,NoEnemy,NoEnemy,NoCoin,move,337,337
0,0,0,2,2,0,2,1414,900,Air,NoEnemy,NoEnemy,Coin,move,337,401
0,0,0,1,0,-60,-60,1414,632,Ground,Enemy,NoEnemy,NoCoin,move,465,465
0,0,0,1,0,-60,-60,1414,632,Ground,Enemy,NoEnemy,NoCoin,move,465,465
0,0,0,1,0,-60,-60,1414,632,Ground,Enemy,NoEnemy,NoCoin,move,465,465
0,0,0,1,0,-60,-60,1414,538,Air,Enemy,NoEnemy,NoCoin,move_jump,465,465
0,0,0,0,0,0,1,1414,509,Air,Enemy,NoEnemy,NoCoin,move,465,465
-24,0,2,2,0,-24,1,1414,400,Ground,Enemy,NoEnemy,Coin,move,593,635
-24,0,2,2,0,-24,1,1414,400,Ground,Enemy,NoEnemy,Coin,move,593,635
-24,0,0,0,0,-24,1,1414,400,Ground,Enemy,NoEnemy,NoCoin,move,625,635
0,0,0,0,1,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,645,645
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,645,645
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,645,645
0,0,0,1,0,-60,-60,1414,1063,Ground,Enemy,NoEnemy,NoCoin,move,645,655
0,0,0,0,0,1,0,1414,921,Air,NoEnemy,Enemy,NoCoin,move,645,655
0,0,0,2,2,0,0,1414,600,Air,NoEnemy,NoEnemy,Coin,move,655,719
0,0,0,2,2,0,0,1414,600,Air,NoEnemy,NoEnemy,Coin,move,655,719
0,0,2,0,0,0,-24,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move,655,719
-24,0,0,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,735,783
0,0,0,0,0,0,1,1414,761,Air,Enemy,NoEnemy,NoCoin,move,847,805
0,0,0,0,0,1,-60,1414,728,Air,NoEnemy,Enemy,NoCoin,jump,805,805
0,0,0,0,0,0,0,1414,921,Air,NoEnemy,NoEnemy,NoCoin,still,805,805
0,0,0,0,0,0,0,1414,921,Air,NoEnemy,NoEnemy,NoCoin,still,805,805
0,0,0,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,805,869
0,0,0,0,0,-24,1,1414,900,Air,Enemy,NoEnemy,NoCoin,still,869,889
0,0,0,0,0,1,0,1414,900,Air,NoEnemy,Enemy,NoCoin,still,869,889
0,0,0,0,0,-60,-60,1414,948,Air,NoEnemy,NoEnemy,NoCoin,still,879,889
0,0,0,0,0,0,0,1414,900,Air,NoEnemy,NoEnemy,NoCoin,still,879,889
0,0,0,2,2,0,0,1414,806,Air,NoEnemy,NoEnemy,Coin,move,889,953
-24,0,1,-60,-60,0,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1001,959
0,0,-60,-60,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,959,959
0,0,-60,-60,-60,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,959,959
0,0,0,0,0,1,-60,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,959,959
0,0,0,0,0,0,1,1414,565,Air,Enemy,NoEnemy,NoCoin,still,959,959
0,0,0,0,0,0,1,1414,565,Air,Enemy,NoEnemy,NoCoin,still,959,1017
0,0,0,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,991,1039
0,0,0,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,991,1039
0,0,0,2,2,0,2,1414,800,Air,NoEnemy,NoEnemy,Coin,move,991,1039
0,0,0,0,2,-24,-24,1414,900,Air,NoEnemy,NoEnemy,NoCoin,move,1023,1039
0,0,0,0,1,0,1,1414,700,Air,Enemy,NoEnemy,NoCoin,move,1039,1049
0,0,0,0,0,1,0,1414,948,Air,NoEnemy,Enemy,NoCoin,move_jump,1049,1049
0,0,0,0,-60,-60,-60,1414,894,Air,NoEnemy,NoEnemy,NoCoin,move,1049,1049
0,0,0,0,-60,-60,-60,1414,894,Air,NoEnemy,NoEnemy,NoCoin,move,1049,1049
0,0,0,0,0,0,1,1414,1081,Air,Enemy,NoEnemy,NoCoin,move_jump,1049,1059
0,0,0,0,0,1,0,1414,1081,Air,NoEnemy,Enemy,NoCoin,move,1049,1059
0,0,0,2,2,0,2,1414,806,Air,NoEnemy,NoEnemy,Coin,move,1059,1123
0,0,0,2,2,0,2,1414,806,Air,NoEnemy,NoEnemy,Coin,move,1059,1123
0,0,0,2,2,0,2,1414,806,Air,NoEnemy,NoEnemy,Coin,move,1059,1123
0,0,2,0,2,-24,-24,1414,905,Ground,NoEnemy,NoEnemy,NoCoin,move,1075,1123
0,0,0,0,0,0,0,1414,921,Air,NoEnemy,NoEnemy,NoCoin,still,-1,-1
0,0,0,0,0,0,1,1414,943,Air,Enemy,NoEnemy,NoCoin,move,-1,9
0,0,0,2,2,0,2,1414,700,Air,NoEnemy,NoEnemy,Coin,move,9,73
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,221,231
0,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,231,231
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,231,231
0,0,0,0,0,-85,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,231,241
0,0,0,0,0,1,0,1414,921,Ground,NoEnemy,Enemy,NoCoin,move,231,241
-24,0,2,2,2,-24,-24,1414,412,Ground,NoEnemy,NoEnemy,Coin,move,283,347
-24,0,2,2,2,-24,-24,1414,412,Ground,NoEnemy,NoEnemy,Coin,move,283,347
-24,0,2,2,2,-24,-24,1414,412,Ground,NoEnemy,NoEnemy,Coin,move,283,347
0,0,0,0,2,-24,-24,1414,447,Air,NoEnemy,NoEnemy,NoCoin,move_jump,315,347
0,0,0,0,-60,0,1,1414,854,Air,Enemy,NoEnemy,NoCoin,move,347,357
0,0,0,0,0,1,0,1414,800,Air,NoEnemy,Enemy,NoCoin,move,543,559
-24,0,0,0,0,0,0,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move,543,559
-24,0,0,0,-62,0,0,1414,761,Air,NoEnemy,NoEnemy,NoCoin,move,543,591
-62,0,0,1,0,-60,-60,1414,900,Air,Enemy,NoEnemy,NoCoin,move_jump,559,633
0,0,0,0,0,1,0,1414,921,Air,NoEnemy,Enemy,NoCoin,move,633,633
-24,0,0,2,2,0,2,1414,400,Air,NoEnemy,NoEnemy,Coin,move,653,759
-24,0,0,2,2,0,2,1414,400,Air,NoEnemy,NoEnemy,Coin,move,653,759
0,0,2,2,2,-24,-24,1414,500,Air,NoEnemy,NoEnemy,Coin,move,653,759
0,0,0,0,2,-24,-24,1414,223,Ground,NoEnemy,NoEnemy,NoCoin,move,717,759
0,0,2,2,0,-24,1,1414,141,Ground,Enemy,NoEnemy,Coin,move,717,759
0,0,0,0,0,1,0,1414,500,Air,NoEnemy,Enemy,NoCoin,move,717,717
0,0,0,0,0,-60,-60,1414,565,Air,NoEnemy,NoEnemy,NoCoin,move,717,717
0,0,0,0,-60,-60,-60,1414,500,Air,NoEnemy,NoEnemy,NoCoin,move,717,717
0,0,2,2,2,-24,-24,1414,141,Air,NoEnemy,NoEnemy,Coin,move,717,813
0,0,0,0,0,-24,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,813,823
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,813,823
0,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,813,823
0,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move,823,823
0,0,0,0,0,-60,1,1414,1414,Ground,Enemy,NoEnemy,NoCoin,move,823,833
0,0,0,0,0,1,0,1414,1414,Air,NoEnemy,Enemy,NoCoin,move,833,843
0,0,0,2,2,0,2,1414,412,Air,NoEnemy,NoEnemy,Coin,move,843,971
0,0,0,2,2,0,2,1414,412,Air,NoEnemy,NoEnemy,Coin,move,843,971
0,0,2,2,2,-24,-24,1414,509,Air,NoEnemy,NoEnemy,Coin,move,843,971
